id,region,tribe,metal,denomination
952612,South_of_the_Thames,Atrebates,silver,minim
860049,South_West_England,Durotriges,silver,stater
730267,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
991686,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
960013,South_of_the_Thames,Atrebates,silver,unit
900546,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
730332,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
991394,South_West_England,Durotriges,silver,stater
930971,East_England,Iceni,silver,unit
971724,East_England,Corieltauvi,gold,stater
962245,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
950374,East_England,Iceni,gold,stater
610908,East_England,Iceni,silver,unit
990148,East_England,Iceni,silver,unit
010389,East_England,Corieltauvi,gold,stater
940992,East_England,Corieltauvi,gold,stater
953731,South_of_the_Thames,Atrebates,gold,quarterstater
720547,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
963166,South_of_the_Thames,Cantii,bronze,unit
981214,West_England,Dobunni,silver,unit
610045,West_England,Dobunni,gold,stater
980782,South_of_the_Thames,Atrebates,gold,stater
980838,South_of_the_Thames,Atrebates,gold,stater
900244,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
001354,South_of_the_Thames,Cantii,bronze,unit
620115,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
000244,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
951682,East_England,Iceni,silver,unit
981992,South_West_England,Durotriges,silver,stater
970634,South_West_England,Durotriges,gold,quarterstater
700161,South_West_England,Durotriges,bronze,stater
940898,East_England,Iceni,silver,unit
981501,East_England,Corieltauvi,silver,unit
010404,East_England,Iceni,silver,unit
680224,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
960379,South_of_the_Thames,Atrebates,silver,unit
000219,South_West_England,Durotriges,silver,stater
611174,East_England,Iceni,silver,unit
963469,West_England,Dobunni,silver,unit
660006,West_England,Dobunni,silver,unit
860045,South_West_England,Durotriges,bronze,unit
610746,East_England,Iceni,silver,unit
940692,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
971170,East_England,Iceni,silver,unit
611402,East_England,Iceni,silver,unit
940592,South_West_England,Durotriges,silver,stater
690273,South_of_the_Thames,Atrebates,gold,stater
610800,East_England,Iceni,silver,unit
870377,South_West_England,Durotriges,silver,stater
610455,East_England,Iceni,gold,stater
010232,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
963070,East_England,Iceni,silver,unit
000030,South_of_the_Thames,Atrebates,silver,unit
730007,West_England,Dobunni,silver,unit
630222,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
900525,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
940978,East_England,Iceni,silver,halfunit
980995,South_of_the_Thames,Atrebates,gold,stater
730389,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
991319,East_England,Iceni,silver,unit
790299,South_West_England,Durotriges,bronze,stater
860027,South_West_England,Durotriges,bronze,unit
980796,South_of_the_Thames,Atrebates,gold,stater
961640,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
670239,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
971534,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
650015,East_England,Corieltauvi,bronzecore,stater
680375,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
690296,South_of_the_Thames,Atrebates,gold,quarterstater
730741,South_of_the_Thames,Cantii,bronze,unit
870217,South_West_England,Durotriges,bronze,stater
910340,South_of_the_Thames,Atrebates,silver,minim
000632,North_of_the_Thames,Trinovantes-Catuvellauni,silver,halfunit
940164,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
670192,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
840613,South_West_England,Durotriges,silver,quarterstater
991843,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
720045,South_of_the_Thames,Atrebates,gold,quarterstater
980108,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
830036,South_of_the_Thames,Atrebates,silver,unit
960066,South_of_the_Thames,Atrebates,silver,unit
981998,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
962573,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
000874,West_England,Dobunni,bronze,unit
951330,East_England,Corieltauvi,silver,unit
610042,West_England,Dobunni,gold,stater
840561,South_West_England,Durotriges,silver,quarterstater
962025,East_England,Iceni,silver,unit
940819,South_of_the_Thames,Atrebates,gold,stater
820256,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
830035,South_of_the_Thames,Atrebates,silver,unit
001453,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
001508,South_of_the_Thames,Atrebates,silver,minim
730093,East_England,Corieltauvi,silver,halfunit
921004,East_England,Iceni,silver,unit
951159,South_of_the_Thames,Atrebates,silver,unit
952593,East_England,Corieltauvi,silver,halfunit
630286,South_West_England,Durotriges,silver,stater
961682,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
740067,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
870237,South_West_England,Durotriges,silver,stater
950415,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
970431,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
961665,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
990823,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
920320,South_of_the_Thames,Cantii,silver,unit
830349,North_of_the_Thames,Trinovantes-Catuvellauni,silver,halfunit
930857,East_England,Corieltauvi,silver,unit
951251,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
730597,West_England,Dobunni,silver,unit
001340,South_of_the_Thames,Cantii,bronze,unit
900232,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
990920,East_England,Iceni,silver,unit
981993,South_West_England,Durotriges,silver,quarterstater
681919,South_West_England,Durotriges,bronze,unit
910286,South_of_the_Thames,Cantii,bronze,unit
952158,East_England,Iceni,silver,unit
690107,West_England,Dobunni,gold,stater
720211,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
900397,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
680409,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
660305,South_West_England,Durotriges,gold,quarterstater
990475,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
610707,East_England,Iceni,silver,unit
952083,East_England,Iceni,silver,unit
660056,South_of_the_Thames,Atrebates,gold,stater
681160,East_England,Iceni,silver,unit
930387,South_of_the_Thames,Atrebates,silver,minim
961814,South_of_the_Thames,Cantii,bronze,unit
611274,East_England,Iceni,silver,unit
840505,South_West_England,Durotriges,silver,quarterstater
680961,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
010393,East_England,Iceni,silver,unit
981183,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
810079,South_of_the_Thames,Cantii,silver,unit
680440,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
951267,East_England,Corieltauvi,bronzecore,stater
790471,South_West_England,Durotriges,bronze,unit
840486,South_West_England,Durotriges,silver,quarterstater
610512,South_of_the_Thames,Cantii,bronze,unit
990670,East_England,Corieltauvi,gold,stater
001441,South_West_England,Durotriges,silver,stater
930094,North_of_the_Thames,Trinovantes-Catuvellauni,bronzecore,stater
950158,South_of_the_Thames,Cantii,bronze,unit
920506,East_England,Corieltauvi,silver,halfunit
990227,East_England,Iceni,silver,unit
920307,South_of_the_Thames,Cantii,bronze,unit
001044,South_of_the_Thames,Atrebates,silver,minim
970770,South_of_the_Thames,Atrebates,gold,quarterstater
610566,South_of_the_Thames,Cantii,bronze,unit
870316,West_England,Dobunni,bronzecore,unit
962386,East_England,Iceni,silver,unit
980731,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
941149,East_England,Corieltauvi,gold,stater
940844,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
963477,South_West_England,Durotriges,silver,stater
790416,South_West_England,Durotriges,bronze,stater
870401,South_West_England,Durotriges,silver,stater
930574,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
952148,East_England,Iceni,silver,unit
952227,East_England,Iceni,silver,unit
731111,South_West_England,Durotriges,bronze,unit
680516,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
610976,East_England,Iceni,silver,unit
690070,West_England,Dobunni,gold,stater
980457,South_of_the_Thames,Atrebates,gold,stater
941358,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
000330,East_England,Iceni,silver,unit
000547,East_England,Iceni,silver,unit
910265,South_West_England,Durotriges,gold,stater
990710,East_England,Iceni,silver,unit
990446,South_of_the_Thames,Atrebates,silver,minim
963340,South_of_the_Thames,Atrebates,silver,minim
001910,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
001366,South_of_the_Thames,Cantii,bronze,unit
690764,South_West_England,Durotriges,bronze,stater
790214,South_West_England,Durotriges,silver,stater
830386,South_of_the_Thames,Cantii,bronze,unit
990186,East_England,Iceni,silver,unit
681928,South_West_England,Durotriges,bronze,unit
610792,East_England,Iceni,silver,unit
990454,South_of_the_Thames,Atrebates,silver,unit
930419,East_England,Corieltauvi,gold,stater
010566,West_England,Dobunni,silver,unit
980656,South_of_the_Thames,Cantii,gold,quarterstater
611141,East_England,Iceni,silver,unit
680460,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
961228,East_England,Iceni,silver,unit
960298,South_of_the_Thames,Atrebates,silver,unit
780077,East_England,Iceni,silver,unit
670422,South_of_the_Thames,Cantii,bronze,unit
900260,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
963155,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
981164,South_of_the_Thames,Cantii,bronze,unit
960054,South_of_the_Thames,Atrebates,silver,unit
982096,South_of_the_Thames,Atrebates,silver,minim
710164,South_West_England,Durotriges,silver,stater
930700,East_England,Iceni,gold,stater
940032,East_England,Iceni,silver,unit
970994,West_England,Dobunni,silver,unit
970659,South_of_the_Thames,Cantii,gold,quarterstater
970831,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
860401,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
971944,South_of_the_Thames,Cantii,bronze,unit
980944,South_of_the_Thames,Atrebates,gold,stater
990057,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
010112,South_of_the_Thames,Atrebates,silver,unit
930348,East_England,Corieltauvi,bronzecore,stater
000170,East_England,Corieltauvi,silver,unit
980313,East_England,Iceni,silver,unit
000650,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
990558,East_England,Iceni,silver,unit
962516,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
830069,South_of_the_Thames,Atrebates,gold,quarterstater
900884,South_of_the_Thames,Atrebates,silver,unit
981282,West_England,Dobunni,bronzecore,stater
930039,South_of_the_Thames,Cantii,bronze,unit
870128,South_West_England,Durotriges,bronze,stater
982182,East_England,Iceni,silver,unit
951885,East_England,Iceni,silver,unit
670036,East_England,Corieltauvi,silver,unit
991317,South_West_England,Durotriges,silver,stater
951239,South_of_the_Thames,Atrebates,gold,stater
640002,West_England,Dobunni,silver,unit
920170,South_of_the_Thames,Atrebates,silver,unit
900234,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
900458,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
940925,West_England,Dobunni,silver,unit
990522,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
961028,West_England,Dobunni,silver,unit
970400,South_West_England,Durotriges,gold,stater
980893,South_of_the_Thames,Atrebates,gold,stater
610126,East_England,Corieltauvi,gold,stater
982123,East_England,Corieltauvi,gold,stater
960103,South_of_the_Thames,Atrebates,silver,unit
961670,South_of_the_Thames,Atrebates,gold,quarterstater
860227,East_England,Iceni,gold,stater
630056,East_England,Corieltauvi,gold,stater
982032,South_of_the_Thames,Atrebates,gold,stater
000976,South_of_the_Thames,Atrebates,bronze,unit
910055,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
971509,West_England,Dobunni,silver,unit
650223,South_West_England,Durotriges,silver,stater
840009,South_of_the_Thames,Cantii,bronze,unit
900796,East_England,Corieltauvi,gold,stater
920439,West_England,Dobunni,gold,stater
001580,South_West_England,Durotriges,silver,quarterstater
611091,East_England,Iceni,silver,unit
990929,South_of_the_Thames,Atrebates,gold,stater
961919,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
690221,South_of_the_Thames,Atrebates,silver,unit
920783,East_England,Iceni,silver,unit
840767,South_of_the_Thames,Cantii,bronze,unit
840454,South_West_England,Durotriges,gold,quarterstater
920845,East_England,Iceni,silver,unit
830172,South_of_the_Thames,Atrebates,silver,unit
963619,West_England,Dobunni,silver,unit
660266,West_England,Dobunni,gold,stater
951259,South_of_the_Thames,Atrebates,bronze,unit
953562,East_England,Iceni,silver,unit
690252,South_of_the_Thames,Atrebates,gold,stater
780003,West_England,Dobunni,gold,stater
990744,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
610409,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
951693,East_England,Iceni,silver,unit
870376,South_West_England,Durotriges,silver,stater
611024,East_England,Iceni,silver,unit
940401,South_of_the_Thames,Cantii,bronze,unit
820372,East_England,Iceni,gold,quarterstater
951490,East_England,Iceni,silver,unit
810057,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
610645,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
820134,East_England,Corieltauvi,bronzecore,stater
970525,South_West_England,Durotriges,gold,stater
840418,South_of_the_Thames,Atrebates,gold,stater
952244,East_England,Iceni,silver,unit
610709,East_England,Iceni,silver,unit
940315,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
950639,East_England,Iceni,silver,unit
940944,East_England,Iceni,silver,halfunit
731075,South_West_England,Durotriges,bronze,stater
680129,South_of_the_Thames,Atrebates,gold,quarterstater
720176,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
981010,South_West_England,Durotriges,gold,quarterstater
680450,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
840427,South_West_England,Durotriges,silver,stater
954024,South_of_the_Thames,Atrebates,gold,stater
950340,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
730841,South_of_the_Thames,Cantii,bronze,unit
830088,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
890170,South_West_England,Durotriges,gold,stater
971568,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
610059,West_England,Dobunni,gold,stater
961929,South_West_England,Durotriges,bronze,stater
963019,South_of_the_Thames,Atrebates,gold,quarterstater
690511,South_of_the_Thames,Atrebates,gold,quarterstater
951449,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
963017,South_of_the_Thames,Atrebates,gold,quarterstater
971860,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
963072,East_England,Iceni,silver,unit
870147,South_West_England,Durotriges,bronze,stater
941159,South_West_England,Durotriges,silver,stater
681039,South_of_the_Thames,Cantii,bronze,unit
950239,South_of_the_Thames,Cantii,bronze,unit
870080,South_West_England,Durotriges,bronze,stater
000139,South_of_the_Thames,Atrebates,silver,minim
001252,East_England,Iceni,silver,unit
910183,South_West_England,Durotriges,gold,stater
990849,East_England,Corieltauvi,gold,stater
660112,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
962041,East_England,Iceni,silver,unit
820242,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
990957,South_West_England,Durotriges,bronze,stater
953620,East_England,Corieltauvi,gold,stater
870139,South_West_England,Durotriges,bronze,stater
870610,East_England,Iceni,silver,unit
940538,East_England,Iceni,silver,unit
953177,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
951309,East_England,Corieltauvi,gold,quarterstater
690243,South_of_the_Thames,Atrebates,bronze,unit
930028,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
820440,South_of_the_Thames,Cantii,bronze,unit
990976,South_West_England,Durotriges,bronze,stater
952072,East_England,Iceni,silver,unit
611164,East_England,Iceni,silver,unit
000819,South_of_the_Thames,Cantii,gold,quarterstater
952293,East_England,Iceni,silver,unit
630110,East_England,Corieltauvi,silver,unit
963316,South_of_the_Thames,Atrebates,silver,unit
970136,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
960197,South_of_the_Thames,Atrebates,silver,unit
710157,South_West_England,Durotriges,bronze,stater
951118,East_England,Iceni,gold,stater
962278,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
680344,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
930464,South_West_England,Durotriges,silver,stater
690736,South_West_England,Durotriges,bronze,unit
900699,East_England,Iceni,silver,unit
730041,West_England,Dobunni,gold,stater
840659,West_England,Dobunni,silver,unit
970067,South_of_the_Thames,Atrebates,bronze,unit
961485,East_England,Corieltauvi,gold,stater
950705,South_of_the_Thames,Atrebates,silver,unit
620165,South_of_the_Thames,Cantii,bronze,unit
910295,West_England,Dobunni,silver,unit
690298,South_of_the_Thames,Atrebates,gold,quarterstater
610249,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
980647,East_England,Iceni,silver,unit
680092,South_of_the_Thames,Atrebates,gold,quarterstater
630033,East_England,Corieltauvi,gold,stater
730697,South_of_the_Thames,Cantii,bronze,unit
730599,South_of_the_Thames,Atrebates,gold,stater
860012,South_West_England,Durotriges,bronze,unit
962165,East_England,Corieltauvi,silver,halfunit
971530,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
953907,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
670391,South_of_the_Thames,Cantii,bronze,unit
650069,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
900081,East_England,Iceni,silver,unit
990328,South_of_the_Thames,Cantii,bronze,unit
890179,South_West_England,Durotriges,gold,stater
630081,East_England,Corieltauvi,gold,stater
951028,West_England,Dobunni,silver,unit
610796,East_England,Iceni,silver,unit
971874,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
790196,South_West_England,Durotriges,silver,stater
860204,East_England,Iceni,gold,stater
860015,South_West_England,Durotriges,bronze,unit
910378,South_West_England,Durotriges,silver,stater
790059,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
962901,South_of_the_Thames,Cantii,silver,unit
951560,East_England,Iceni,silver,unit
611428,East_England,Iceni,silver,unit
951718,East_England,Iceni,silver,unit
820566,East_England,Iceni,silver,unit
000365,East_England,Corieltauvi,gold,stater
963226,East_England,Iceni,gold,stater
730146,South_of_the_Thames,Atrebates,gold,quarterstater
000663,South_of_the_Thames,Atrebates,silver,unit
660085,South_of_the_Thames,Atrebates,gold,stater
820078,West_England,Dobunni,gold,stater
961061,South_of_the_Thames,Cantii,bronze,unit
000855,South_of_the_Thames,Atrebates,gold,quarterstater
890067,South_of_the_Thames,Cantii,bronze,unit
940523,East_England,Corieltauvi,silver,unit
941101,South_West_England,Durotriges,silver,unit
670142,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
991240,West_England,Dobunni,silver,unit
971540,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
900723,East_England,Iceni,silver,unit
700114,South_West_England,Durotriges,bronze,stater
900444,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
870074,South_West_England,Durotriges,bronze,stater
962280,South_of_the_Thames,Cantii,bronze,unit
010453,South_West_England,Durotriges,silver,stater
951422,South_West_England,Durotriges,bronze,stater
970576,South_West_England,Durotriges,gold,stater
940100,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
971363,South_of_the_Thames,Atrebates,silver,unit
820532,East_England,Iceni,silver,unit
972018,South_of_the_Thames,Atrebates,bronze,unit
900350,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
920872,East_England,Iceni,silver,unit
990418,South_of_the_Thames,Atrebates,gold,quarterstater
930569,South_of_the_Thames,Atrebates,silver,unit
982334,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
670394,South_of_the_Thames,Cantii,bronze,unit
940046,East_England,Iceni,silver,unit
870535,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
900129,South_of_the_Thames,Atrebates,silver,unit
000255,East_England,Corieltauvi,gold,stater
700165,South_West_England,Durotriges,bronze,stater
720062,South_of_the_Thames,Atrebates,silver,minim
990128,East_England,Iceni,silver,unit
940216,East_England,Iceni,silver,unit
981933,East_England,Corieltauvi,silver,halfunit
941091,West_England,Dobunni,silver,unit
810093,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
990413,South_of_the_Thames,Cantii,gold,quarterstater
010025,South_West_England,Durotriges,bronze,stater
982063,South_of_the_Thames,Cantii,bronze,unit
830141,South_of_the_Thames,Atrebates,silver,unit
650009,West_England,Dobunni,gold,stater
900281,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
870114,South_West_England,Durotriges,bronze,stater
700077,South_of_the_Thames,Atrebates,gold,stater
870069,South_West_England,Durotriges,bronze,stater
730344,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
971520,South_West_England,Durotriges,silver,stater
660165,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
001882,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
990680,South_of_the_Thames,Cantii,silver,unit
991339,South_of_the_Thames,Atrebates,gold,quarterstater
930259,South_West_England,Durotriges,silver,stater
941573,East_England,Corieltauvi,silver,halfunit
963258,West_England,Dobunni,bronze,stater
731091,South_West_England,Durotriges,bronze,stater
990163,East_England,Iceni,silver,unit
681266,East_England,Iceni,silver,unit
953636,East_England,Corieltauvi,gold,stater
971603,West_England,Dobunni,silver,unit
960999,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
910149,South_West_England,Durotriges,gold,stater
730651,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
710104,South_of_the_Thames,Cantii,bronze,unit
920056,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
830043,South_of_the_Thames,Atrebates,silver,unit
961074,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
870017,South_West_England,Durotriges,silver,quarterstater
991333,South_of_the_Thames,Atrebates,gold,quarterstater
840136,South_West_England,Durotriges,gold,stater
000341,East_England,Iceni,silver,unit
780029,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
790433,South_West_England,Durotriges,silver,quarterstater
611211,East_England,Iceni,silver,unit
991379,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
910006,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
870471,South_West_England,Durotriges,silver,quarterstater
962555,South_of_the_Thames,Atrebates,gold,quarterstater
921030,East_England,Iceni,silver,unit
870692,South_of_the_Thames,Cantii,bronze,unit
700100,South_West_England,Durotriges,bronze,stater
720304,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
820516,East_England,Iceni,silver,unit
680288,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
010492,East_England,Iceni,bronze,unit
951743,East_England,Iceni,silver,unit
920596,South_West_England,Durotriges,bronze,stater
941490,East_England,Corieltauvi,gold,stater
982073,South_of_the_Thames,Atrebates,silver,minim
930118,South_of_the_Thames,Cantii,bronze,unit
001522,West_England,Dobunni,silver,unit
010358,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
950472,South_of_the_Thames,Atrebates,silver,unit
790193,South_West_England,Durotriges,silver,stater
991682,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
941353,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
900694,East_England,Iceni,silver,unit
810113,East_England,Iceni,silver,unit
740169,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
951949,East_England,Iceni,silver,unit
972289,East_England,Iceni,silver,unit
940214,East_England,Iceni,silver,unit
900880,South_West_England,Durotriges,silver,quarterstater
910150,South_West_England,Durotriges,gold,stater
981206,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
820592,East_England,Corieltauvi,gold,stater
830153,South_of_the_Thames,Atrebates,silver,unit
920202,South_West_England,Durotriges,bronze,stater
610863,East_England,Iceni,silver,unit
900089,South_of_the_Thames,Cantii,bronze,unit
920358,East_England,Iceni,silver,unit
820085,West_England,Dobunni,gold,stater
940217,East_England,Iceni,silver,unit
951712,East_England,Iceni,silver,unit
660372,East_England,Iceni,silver,unit
660365,East_England,Iceni,silver,unit
690304,South_of_the_Thames,Atrebates,gold,quarterstater
991844,East_England,Iceni,silver,unit
680063,South_of_the_Thames,Atrebates,gold,stater
700176,South_West_England,Durotriges,bronze,stater
952638,South_of_the_Thames,Atrebates,gold,quarterstater
970470,South_of_the_Thames,Atrebates,gold,quarterstater
820013,West_England,Dobunni,silver,unit
900377,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
610623,South_of_the_Thames,Cantii,bronze,unit
840540,South_West_England,Durotriges,silver,quarterstater
720209,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
000062,South_West_England,Durotriges,silver,stater
680846,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
920861,East_England,Iceni,silver,unit
900332,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
990494,South_West_England,Durotriges,gold,stater
790227,South_West_England,Durotriges,bronze,stater
640117,East_England,Iceni,silver,unit
670074,South_of_the_Thames,Atrebates,gold,quarterstater
953300,South_of_the_Thames,Atrebates,silver,unit
001556,West_England,Dobunni,silver,unit
961968,East_England,Iceni,silver,unit
690152,South_of_the_Thames,Atrebates,gold,stater
000962,East_England,Corieltauvi,gold,stater
980630,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
680844,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
990160,East_England,Iceni,silver,unit
830363,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
990590,South_West_England,Durotriges,silver,stater
930408,South_of_the_Thames,Cantii,bronze,unit
991070,East_England,Iceni,silver,unit
010088,South_of_the_Thames,Cantii,bronze,unit
962707,East_England,Iceni,gold,stater
830152,South_of_the_Thames,Atrebates,silver,unit
830401,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
951373,East_England,Corieltauvi,silver,halfunit
980789,South_of_the_Thames,Atrebates,gold,stater
000795,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
830248,South_of_the_Thames,Cantii,bronze,unit
900494,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
690721,South_West_England,Durotriges,silver,stater
930150,North_of_the_Thames,Trinovantes-Catuvellauni,bronzecore,stater
921035,East_England,Iceni,silver,unit
890013,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
681894,South_West_England,Durotriges,bronze,unit
930380,South_of_the_Thames,Atrebates,silver,unit
870183,South_West_England,Durotriges,bronze,stater
900027,East_England,Iceni,silver,unit
970435,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
630136,East_England,Corieltauvi,bronzecore,stater
001536,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
951046,South_of_the_Thames,Atrebates,silver,minim
960107,South_of_the_Thames,Atrebates,silver,unit
971364,South_of_the_Thames,Atrebates,silver,minim
680173,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
951371,East_England,Corieltauvi,silver,halfunit
980492,West_England,Dobunni,gold,stater
920975,South_of_the_Thames,Atrebates,gold,quarterstater
840441,South_West_England,Durotriges,gold,quarterstater
962281,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,stater
001647,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
680493,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
