id region tribe metal denomination
951960 East_England Iceni silver unit
951961 East_England Iceni silver unit
951962 East_England Iceni silver unit
951963 East_England Iceni silver unit
951964 East_England Iceni silver unit
951965 East_England Iceni silver unit
951966 East_England Iceni silver unit
951967 East_England Iceni silver unit
951970 East_England Iceni silver unit
951971 East_England Iceni silver unit
951973 East_England Iceni silver unit
951974 East_England Iceni silver unit
951975 East_England Iceni silver unit
951976 East_England Iceni silver unit
951977 East_England Iceni silver unit
951978 East_England Iceni silver unit
951979 East_England Iceni silver unit
951980 East_England Iceni silver unit
951981 East_England Iceni silver unit
951982 East_England Iceni silver unit
951983 East_England Iceni silver unit
951984 East_England Iceni silver unit
951985 East_England Iceni silver unit
951986 East_England Iceni silver unit
951987 East_England Iceni silver unit
951988 East_England Iceni silver unit
951989 East_England Iceni silver unit
951990 East_England Iceni silver unit
951991 East_England Iceni silver unit
951992 East_England Iceni silver unit
951993 East_England Iceni silver unit
951994 East_England Iceni silver unit
951995 East_England Iceni silver unit
951996 East_England Iceni silver unit
951997 East_England Iceni silver unit
951998 East_England Iceni silver unit
951999 East_England Iceni silver unit
952000 East_England Iceni silver unit
952412 East_England Iceni silver unit
952413 East_England Iceni silver unit
952414 East_England Iceni silver unit
952415 East_England Iceni silver unit
952416 East_England Iceni silver unit
952417 East_England Iceni silver unit
952418 East_England Iceni silver unit
952419 East_England Iceni silver unit
952420 East_England Iceni silver unit
952421 East_England Iceni silver unit
952422 East_England Iceni silver unit
952423 East_England Iceni silver unit
952454 East_England Iceni silver unit
952455 East_England Iceni silver unit
952458 East_England Iceni silver unit
952459 East_England Iceni silver unit
952460 East_England Iceni silver unit
952461 East_England Iceni silver unit
952463 East_England Iceni silver unit
952465 East_England Iceni silver unit
952466 East_England Iceni silver unit
952467 East_England Iceni silver unit
952469 East_England Iceni silver unit
952471 East_England Iceni silver unit
952472 East_England Iceni silver unit
952473 East_England Iceni silver unit
952474 East_England Iceni silver unit
952475 East_England Iceni silver unit
952476 East_England Iceni silver unit
952480 East_England Iceni silver unit
952482 East_England Iceni silver unit
952483 East_England Iceni silver unit
952484 East_England Iceni silver unit
952485 East_England Iceni silver unit
952486 East_England Iceni silver unit
952487 East_England Iceni silver unit
952488 East_England Iceni silver unit
952489 East_England Iceni silver unit
952490 East_England Iceni silver unit
952491 East_England Iceni silver unit
952512 East_England Iceni silver unit
952513 East_England Iceni silver unit
952514 East_England Iceni silver unit
952515 East_England Iceni silver unit
952516 East_England Iceni silver unit
952523 East_England Iceni silver unit
952556 East_England Iceni silver unit
952557 East_England Iceni silver unit
952558 East_England Iceni silver unit
952559 East_England Iceni silver unit
952560 East_England Iceni silver unit
952561 East_England Iceni silver unit
952562 East_England Iceni silver unit
952563 East_England Iceni silver unit
952564 East_England Iceni silver unit
952565 East_England Iceni silver unit
952566 East_England Iceni silver unit
952567 East_England Iceni silver unit
952568 East_England Iceni silver unit
952569 East_England Iceni silver unit
952570 East_England Iceni silver unit
952571 East_England Iceni silver unit
952572 East_England Iceni silver unit
952573 East_England Iceni silver unit
952574 East_England Iceni silver unit
952575 East_England Iceni silver unit
952576 East_England Iceni silver unit
952577 East_England Iceni silver unit
952578 East_England Iceni silver unit
952579 East_England Iceni silver unit
952580 East_England Iceni silver unit
952581 East_England Iceni silver unit
952582 East_England Iceni silver unit
952583 East_England Iceni silver unit
952584 East_England Iceni silver unit
952585 East_England Iceni silver unit
952586 East_England Iceni silver unit
952587 East_England Iceni silver unit
952588 East_England Iceni silver unit
952589 East_England Iceni silver unit
952590 East_England Iceni silver unit
952592 East_England Iceni silver halfunit
952597 East_England Iceni silver unit
952598 East_England Iceni silver unit
952715 East_England Iceni silver unit
952716 East_England Iceni bronze unit
953005 East_England Iceni silver unit
953341 East_England Iceni silver unit
953485 East_England Iceni silver unit
953490 East_England Iceni silver unit
953491 East_England Iceni silver unit
953500 East_England Iceni silver unit
953501 East_England Iceni silver unit
953510 East_England Iceni silver unit
953515 East_England Iceni silver unit
953518 East_England Iceni silver unit
953562 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
noimage100 East_England Iceni silver halfunit
961058 East_England Iceni silver unit
961067 East_England Iceni silver unit
961232 East_England Iceni silver unit
961233 East_England Iceni silver unit
961234 East_England Iceni silver unit
961235 East_England Iceni silver unit
961236 East_England Iceni silver unit
961237 East_England Iceni silver unit
961238 East_England Iceni silver unit
961239 East_England Iceni silver unit
961240 East_England Iceni silver unit
961241 East_England Iceni silver unit
961242 East_England Iceni silver unit
961243 East_England Iceni silver unit
961244 East_England Iceni silver unit
961245 East_England Iceni silver unit
961246 East_England Iceni silver unit
961247 East_England Iceni silver unit
961248 East_England Iceni silver unit
961249 East_England Iceni silver unit
961250 East_England Iceni silver unit
961251 East_England Iceni silver unit
961252 East_England Iceni silver unit
961253 East_England Iceni silver unit
961254 East_England Iceni silver unit
961255 East_England Iceni silver unit
961256 East_England Iceni silver unit
961257 East_England Iceni silver unit
961258 East_England Iceni silver unit
961259 East_England Iceni silver unit
961260 East_England Iceni silver unit
961261 East_England Iceni silver unit
961262 East_England Iceni silver unit
961263 East_England Iceni silver unit
961264 East_England Iceni silver unit
961265 East_England Iceni silver unit
961266 East_England Iceni bronze unit
961267 East_England Iceni bronze unit
961268 East_England Iceni bronze unit
961269 East_England Iceni silver unit
961270 East_England Iceni silver unit
961271 East_England Iceni silver unit
961272 East_England Iceni silver unit
961273 East_England Iceni silver unit
961277 East_England Iceni silver unit
961278 East_England Iceni silver unit
961279 East_England Iceni silver unit
961280 East_England Iceni silver unit
961281 East_England Iceni silver unit
961346 East_England Iceni silver unit
961347 East_England Iceni silver unit
961556 East_England Iceni silver unit
961576 East_England Iceni silver unit
961578 East_England Iceni silver unit
961579 East_England Iceni silver unit
961581 East_England Iceni silver unit
961589 East_England Iceni silver unit
961594 East_England Iceni silver unit
961746 East_England Iceni silver unit
961968 East_England Iceni silver unit
961969 East_England Iceni silver unit
961972 East_England Iceni silver unit
961973 East_England Iceni silver unit
961974 East_England Iceni silver unit
961978 East_England Iceni silver unit
961980 East_England Iceni silver unit
961989 East_England Iceni silver halfunit
noimage100 East_England Iceni silver halfunit
961992 East_England Iceni silver halfunit
noimage100 East_England Iceni silver halfunit
961997 East_England Iceni silver halfunit
961998 East_England Iceni silver unit
962042 East_England Iceni silver unit
962043 East_England Iceni silver unit
962044 East_England Iceni silver unit
962048 East_England Iceni silver unit
962049 East_England Iceni silver unit
962050 East_England Iceni silver unit
962051 East_England Iceni silver unit
962052 East_England Iceni silver unit
962053 East_England Iceni silver unit
962054 East_England Iceni silver unit
962071 East_England Iceni silver unit
962072 East_England Iceni silver unit
962073 East_England Iceni silver unit
962074 East_England Iceni silver unit
962075 East_England Iceni silver unit
962076 East_England Iceni bronzecore unit
962077 East_England Iceni silver halfunit
962079 East_England Iceni silver halfunit
962500 East_England Iceni gold quarterstater
962600 East_England Iceni silver unit
962630 East_England Iceni silver unit
962695 East_England Iceni silver unit
962703 East_England Iceni gold stater
962704 East_England Iceni gold stater
962705 East_England Iceni gold stater
962706 East_England Iceni gold stater
962707 East_England Iceni gold stater
962708 East_England Iceni gold stater
962709 East_England Iceni gold stater
962710 East_England Iceni gold stater
962711 East_England Iceni gold stater
962712 East_England Iceni gold stater
962713 East_England Iceni gold stater
962714 East_England Iceni gold stater
962715 East_England Iceni gold stater
962716 East_England Iceni gold stater
962717 East_England Iceni gold stater
962718 East_England Iceni gold stater
962719 East_England Iceni gold stater
962720 East_England Iceni gold stater
962721 East_England Iceni gold stater
962722 East_England Iceni gold stater
962723 East_England Iceni gold stater
962724 East_England Iceni gold stater
962732 East_England Iceni gold stater
962834 East_England Iceni silver unit
962843 East_England Iceni silver unit
962852 East_England Iceni silver unit
962966 East_England Iceni silver unit
962980 East_England Iceni silver unit
962984 East_England Iceni silver unit
962986 East_England Iceni silver unit
963049 East_England Iceni silver unit
963050 East_England Iceni silver unit
963051 East_England Iceni silver unit
963052 East_England Iceni silver unit
963053 East_England Iceni silver unit
963054 East_England Iceni silver unit
963056 East_England Iceni silver unit
963057 East_England Iceni silver unit
963058 East_England Iceni silver unit
963059 East_England Iceni silver unit
963061 East_England Iceni silver unit
963073 East_England Iceni silver unit
963231 East_England Iceni silver unit
963307 East_England Iceni silver unit
963346 East_England Iceni bronzecore stater
963574 East_England Iceni silver unit
963575 East_England Iceni bronze unit
963576 East_England Iceni silver unit
963579 East_England Iceni silver unit
963618 East_England Iceni silver unit
970041 East_England Iceni silver unit
970444 East_England Iceni gold stater
970445 East_England Iceni gold stater
970789 East_England Iceni silver unit
970790 East_England Iceni silver unit
970841 East_England Iceni silver unit
970863 East_England Iceni silver unit
970864 East_England Iceni bronze unit
970871 East_England Iceni silver unit
970872 East_England Iceni silver unit
970873 East_England Iceni silver unit
970883 East_England Iceni silver unit
970884 East_England Iceni silver unit
970885 East_England Iceni bronzecore unit
970886 East_England Iceni bronze unit
970887 East_England Iceni silver unit
971219 East_England Iceni silver halfunit
971259 East_England Iceni silver unit
971497 East_England Iceni silver unit
971499 East_England Iceni silver unit
971665 East_England Iceni silver unit
971667 East_England Iceni silver unit
971673 East_England Iceni silver unit
971676 East_England Iceni silver unit
971677 East_England Iceni silver unit
971680 East_England Iceni silver unit
971682 East_England Iceni silver halfunit
971684 East_England Iceni silver halfunit
971729 East_England Iceni silver unit
972211 East_England Iceni silver unit
980484 East_England Iceni silver unit
980486 East_England Iceni silver unit
980641 East_England Iceni silver unit
980647 East_England Iceni silver unit
980720 East_England Iceni silver halfunit
981015 East_England Iceni silver unit
981234 East_England Iceni bronze unit
981235 East_England Iceni silver unit
981236 East_England Iceni silver unit
981383 East_England Iceni silver unit
981387 East_England Iceni silver unit
981390 East_England Iceni silver unit
981408 East_England Iceni silver unit
981427 East_England Iceni silver halfunit
981561 East_England Iceni silver unit
981973 East_England Iceni gold stater
981977 East_England Iceni silver unit
982116 East_England Iceni silver unit
982167 East_England Iceni silver unit
982168 East_England Iceni silver unit
982179 East_England Iceni silver unit
982181 East_England Iceni silver unit
982182 East_England Iceni silver unit
982184 East_England Iceni silver unit
982245 East_England Iceni silver unit
982269 East_England Iceni silver unit
982270 East_England Iceni silver unit
982275 East_England Iceni silver halfunit
982291 East_England Iceni bronze halfunit
982294 East_England Iceni silver unit
982295 East_England Iceni silver unit
982301 East_England Iceni silver unit
982308 East_England Iceni silver unit
982332 East_England Iceni silver halfunit
990104 East_England Iceni silver unit
990105 East_England Iceni silver unit
990106 East_England Iceni silver unit
990107 East_England Iceni silver unit
990108 East_England Iceni silver unit
990109 East_England Iceni silver unit
990110 East_England Iceni silver unit
990126 East_England Iceni silver unit
990130 East_England Iceni silver unit
990139 East_England Iceni silver unit
990140 East_England Iceni silver unit
990141 East_England Iceni silver unit
990142 East_England Iceni silver unit
990143 East_England Iceni silver unit
990144 East_England Iceni silver unit
990145 East_England Iceni silver unit
990152 East_England Iceni silver unit
990165 East_England Iceni silver unit
990167 East_England Iceni silver unit
990173 East_England Iceni silver unit
990174 East_England Iceni silver unit
990177 East_England Iceni silver unit
990189 East_England Iceni silver unit
990190 East_England Iceni silver unit
990191 East_England Iceni silver unit
990192 East_England Iceni silver unit
990193 East_England Iceni silver unit
990194 East_England Iceni silver unit
990195 East_England Iceni silver unit
990196 East_England Iceni silver unit
990197 East_England Iceni silver unit
990199 East_England Iceni silver unit
990200 East_England Iceni silver unit
990201 East_England Iceni silver unit
990209 East_England Iceni silver unit
990211 East_England Iceni silver unit
990212 East_England Iceni silver unit
990213 East_England Iceni silver unit
990217 East_England Iceni silver unit
990223 East_England Iceni silver unit
990227 East_England Iceni silver unit
990233 East_England Iceni silver unit
990234 East_England Iceni silver unit
990235 East_England Iceni silver unit
990236 East_England Iceni silver unit
990238 East_England Iceni silver unit
990239 East_England Iceni silver unit
990241 East_England Iceni silver unit
990246 East_England Iceni silver unit
990247 East_England Iceni silver unit
990248 East_England Iceni silver unit
990261 East_England Iceni silver unit
990305 East_England Iceni silver unit
990323 East_England Iceni silver unit
990395 East_England Iceni silver unit
990397 East_England Iceni silver unit
990423 East_England Iceni silver unit
990427 East_England Iceni silver unit
990429 East_England Iceni silver unit
990430 East_England Iceni silver unit
990439 East_England Iceni silver unit
990440 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
990560 East_England Iceni bronze unit
990600 East_England Iceni silver unit
990606 East_England Iceni silver unit
990732 East_England Iceni silver unit
990850 East_England Iceni silver unit
990910 East_England Iceni silver unit
991088 East_England Iceni silver unit
991316 East_England Iceni silver unit
991320 East_England Iceni silver unit
991600 East_England Iceni silver unit
991602 East_England Iceni silver unit
991607 East_England Iceni silver unit
991664 East_England Iceni silver unit
991665 East_England Iceni silver unit
991807 East_England Iceni silver unit
991832 East_England Iceni silver unit
991905 East_England Iceni silver unit
991944 East_England Iceni silver unit
991952 East_England Iceni silver unit
991960 East_England Iceni silver unit
992037 East_England Iceni silver unit
992038 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
001137 East_England Iceni silver unit
001594 East_England Iceni silver unit
001637 East_England Iceni silver unit
001983 East_England Iceni silver unit
001992 East_England Iceni silver unit
010124 East_England Iceni silver unit
010618 East_England Iceni silver unit
610670 East_England Iceni silver unit
610678 East_England Iceni silver unit
610681 East_England Iceni silver unit
681162 East_England Iceni silver unit
681163 East_England Iceni silver unit
780074 East_England Iceni silver unit
780078 East_England Iceni silver unit
780079 East_England Iceni silver unit
820513 East_England Iceni silver unit
870604 East_England Iceni silver unit
870615 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
921046 East_England Iceni silver unit
921074 East_England Iceni silver unit
941600 East_England Iceni silver unit
951293 East_England Iceni silver unit
952003 East_England Iceni silver unit
952009 East_England Iceni silver unit
952012 East_England Iceni silver unit
952900 East_England Iceni silver unit
962002 East_England Iceni silver unit
962003 East_England Iceni silver unit
962004 East_England Iceni silver unit
962005 East_England Iceni silver unit
962006 East_England Iceni silver unit
962008 East_England Iceni silver unit
962009 East_England Iceni silver unit
962010 East_England Iceni silver unit
970848 East_England Iceni silver unit
970849 East_England Iceni silver unit
970850 East_England Iceni bronze unit
982173 East_England Iceni silver unit
990102 East_England Iceni silver unit
990179 East_England Iceni silver unit
990180 East_England Iceni silver unit
990240 East_England Iceni silver unit
990242 East_England Iceni silver unit
991016 East_England Iceni silver unit
991043 East_England Iceni silver unit
991044 East_England Iceni silver unit
991070 East_England Iceni silver unit
000331 East_England Iceni silver unit
001574 East_England Iceni silver unit
001930 East_England Iceni silver unit
001976 East_England Iceni silver unit
010632 East_England Iceni silver unit
610707 East_England Iceni silver unit
681176 East_England Iceni silver unit
720559 East_England Iceni silver unit
780080 East_England Iceni silver unit
820518 East_England Iceni silver unit
820519 East_England Iceni silver unit
820522 East_England Iceni silver unit
870732 East_England Iceni silver unit
900012 East_England Iceni bronze unit
920346 East_England Iceni silver unit
920353 East_England Iceni silver unit
920354 East_England Iceni silver unit
930153 East_England Iceni silver unit
941575 East_England Iceni silver unit
941601 East_England Iceni silver unit
952015 East_England Iceni silver unit
952017 East_England Iceni silver unit
952019 East_England Iceni silver unit
952021 East_England Iceni silver unit
952024 East_England Iceni silver unit
952029 East_England Iceni silver unit
952030 East_England Iceni silver unit
952031 East_England Iceni silver unit
952044 East_England Iceni silver unit
952051 East_England Iceni silver unit
952055 East_England Iceni silver unit
952056 East_England Iceni silver unit
952057 East_England Iceni silver unit
953493 East_England Iceni silver unit
962011 East_England Iceni silver unit
962013 East_England Iceni silver unit
962014 East_England Iceni silver unit
963467 East_England Iceni bronze unit
970853 East_England Iceni silver unit
990101 East_England Iceni silver unit
990205 East_England Iceni silver unit
990529 East_England Iceni silver unit
990618 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
991596 East_England Iceni silver unit
001435 East_England Iceni silver unit
010172 East_England Iceni silver unit
981209 East_England Iceni gold stater
000034 East_England Iceni silver unit
000948 East_England Iceni silver unit
000970 East_England Iceni silver unit
001191 East_England Iceni silver unit
001228 East_England Iceni silver unit
001296 East_England Iceni silver unit
noimage100 East_England Iceni bronze unit
001644 East_England Iceni silver unit
001768 East_England Iceni silver unit
001799 East_England Iceni silver unit
002007 East_England Iceni silver unit
010039 East_England Iceni silver unit
010294 East_England Iceni silver unit
010295 East_England Iceni silver unit
010298 East_England Iceni silver unit
010299 East_England Iceni silver unit
010302 East_England Iceni silver unit
630232 East_England Iceni silver unit
660328 East_England Iceni silver unit
681094 East_England Iceni silver unit
780066 East_England Iceni silver unit
820414 East_England Iceni silver unit
820415 East_England Iceni silver unit
860240 East_England Iceni silver unit
870576 East_England Iceni silver unit
870577 East_England Iceni silver unit
870578 East_England Iceni silver unit
870579 East_England Iceni silver unit
870580 East_England Iceni silver unit
870581 East_England Iceni silver unit
870582 East_England Iceni silver unit
900032 East_England Iceni silver unit
900693 East_England Iceni silver unit
900694 East_England Iceni silver unit
900965 East_England Iceni silver unit
910585 East_England Iceni silver unit
920235 East_England Iceni silver unit
920374 East_England Iceni silver unit
920383 East_England Iceni silver unit
920471 East_England Iceni silver unit
920574 East_England Iceni silver unit
920710 East_England Iceni silver unit
920788 East_England Iceni silver unit
921071 East_England Iceni silver unit
930158 East_England Iceni silver unit
930373 East_England Iceni silver unit
930426 East_England Iceni silver unit
930455 East_England Iceni silver unit
930456 East_England Iceni silver unit
930498 East_England Iceni silver unit
930641 East_England Iceni silver unit
930886 East_England Iceni silver unit
930887 East_England Iceni silver unit
940046 East_England Iceni silver unit
940676 East_England Iceni bronze unit
940677 East_England Iceni silver unit
940725 East_England Iceni silver unit
941352 East_England Iceni silver unit
941551 East_England Iceni silver unit
950024 East_England Iceni silver unit
950530 East_England Iceni silver unit
950592 East_England Iceni silver unit
950662 East_England Iceni silver unit
950762 East_England Iceni silver unit
951038 East_England Iceni silver unit
953340 East_England Iceni silver unit
953503 East_England Iceni silver unit
953524 East_England Iceni silver unit
961055 East_England Iceni silver unit
961555 East_England Iceni silver unit
961596 East_England Iceni silver unit
962384 East_England Iceni silver unit
noimage100 East_England Iceni silver unit
963547 East_England Iceni silver unit
963578 East_England Iceni silver unit
963581 East_England Iceni silver unit
963587 East_England Iceni silver unit
963627 East_England Iceni silver unit
970023 East_England Iceni silver unit
971072 East_England Iceni silver unit
971437 East_England Iceni silver unit
971608 East_England Iceni silver unit
971651 East_England Iceni silver unit
971663 East_England Iceni silver unit
980483 East_England Iceni silver unit
980642 East_England Iceni silver unit
980648 East_England Iceni silver unit
980681 East_England Iceni silver unit
980726 East_England Iceni silver unit
981014 East_England Iceni silver unit
981422 East_England Iceni silver unit
981898 East_England Iceni silver unit
982166 East_England Iceni silver unit
982188 East_England Iceni silver unit
982293 East_England Iceni silver unit
982387 East_England Iceni silver unit
990306 East_England Iceni silver unit
990373 East_England Iceni silver unit
990424 East_England Iceni silver unit
990695 East_England Iceni silver unit
990731 East_England Iceni silver unit
991057 East_England Iceni silver unit
991087 East_England Iceni silver unit
991626 East_England Iceni silver unit
991806 East_England Iceni silver unit
991808 East_England Iceni silver unit
991809 East_England Iceni silver unit
810085 East_England Iceni silver unit
000071 East_England Iceni gold stater
000241 East_England Iceni gold stater
000434 East_England Iceni gold stater
000856 East_England Iceni gold stater
001050 East_England Iceni gold stater
001187 East_England Iceni gold stater
010116 East_England Iceni gold stater
010117 East_England Iceni gold stater
010284 East_England Iceni gold stater
010489 East_England Iceni gold stater
010552 East_England Iceni gold stater
610388 East_England Iceni gold stater
620093 East_England Iceni gold stater
670357 East_England Iceni gold stater
690538 East_England Iceni gold stater
690539 East_England Iceni gold stater
690540 East_England Iceni gold stater
690541 East_England Iceni gold stater
690542 East_England Iceni gold stater
690543 East_England Iceni gold stater
720498 East_England Iceni gold stater
790056 East_England Iceni gold stater
800031 East_England Iceni gold stater
800032 East_England Iceni gold stater
810090 East_England Iceni gold stater
860194 East_England Iceni gold stater
860195 East_England Iceni gold stater
870525 East_England Iceni bronze stater
880091 East_England Iceni gold stater
920115 East_England Iceni gold stater
920366 East_England Iceni gold stater
930076 East_England Iceni gold stater
930192 East_England Iceni gold stater
930689 East_England Iceni gold stater
930736 East_England Iceni gold stater
941019 East_England Iceni gold stater
950659 East_England Iceni gold stater
950737 East_England Iceni gold stater
950749 East_England Iceni gold stater
953561 East_England Iceni gold stater
961744 East_England Iceni gold stater
962660 East_England Iceni gold stater
963222 East_England Iceni gold stater
963431 East_England Iceni gold stater
963545 East_England Iceni gold stater
970419 East_England Iceni gold stater
970468 East_England Iceni gold stater
970469 East_England Iceni gold stater
970837 East_England Iceni gold stater
971187 East_England Iceni gold stater
971360 East_England Iceni gold stater
971434 East_England Iceni gold stater
971486 East_England Iceni gold stater
971671 East_England Iceni gold stater
972286 East_England Iceni gold stater
980481 East_England Iceni gold stater
981201 East_England Iceni gold stater
981311 East_England Iceni gold stater
981312 East_England Iceni gold stater
981313 East_England Iceni gold stater
981884 East_England Iceni gold stater
982033 East_England Iceni gold stater
982161 East_England Iceni gold stater
982384 East_England Iceni gold stater
990508 East_England Iceni gold stater
990775 East_England Iceni gold stater
991347 East_England Iceni gold stater
991348 East_England Iceni gold stater
991383 East_England Iceni silver stater
992031 East_England Iceni gold stater
000296 East_England Iceni gold stater
000955 East_England Iceni gold stater
010287 East_England Iceni gold stater
610389 East_England Iceni bronze stater
620094 East_England Iceni bronze stater
690544 East_England Iceni gold stater
830252 East_England Iceni gold stater
850006 East_England Iceni gold stater
860196 East_England Iceni bronze stater
870524 East_England Iceni gold stater
900686 East_England Iceni gold stater
930248 East_England Iceni gold stater
950964 East_England Iceni gold stater
951118 East_England Iceni gold stater
963223 East_England Iceni gold stater
970838 East_England Iceni gold stater
990085 East_England Iceni gold stater
990086 East_England Iceni gold stater
991853 East_England Iceni gold stater
000097 East_England Iceni gold stater
000243 East_England Iceni gold stater
000816 East_England Iceni gold stater
001232 East_England Iceni gold stater
010118 East_England Iceni gold stater
010283 East_England Iceni gold stater
010300 East_England Iceni bronze stater
010301 East_England Iceni gold stater
010575 East_England Iceni bronze stater
620095 East_England Iceni gold stater
690545 East_England Iceni gold stater
830309 East_England Iceni gold stater
860197 East_England Iceni gold stater
860198 East_England Iceni gold stater
860201 East_England Iceni gold stater
860202 East_England Iceni bronze stater
860204 East_England Iceni gold stater
870527 East_England Iceni gold stater
870528 East_England Iceni gold stater
880092 East_England Iceni bronze stater
880093 East_England Iceni gold stater
880094 East_England Iceni gold stater
900006 East_England Iceni gold stater
900007 East_England Iceni gold stater
900008 East_England Iceni gold stater
900009 East_England Iceni gold stater
920001 East_England Iceni bronze stater
920367 East_England Iceni gold stater
920368 East_England Iceni gold stater
920369 East_England Iceni gold stater
920370 East_England Iceni gold stater
920427 East_England Iceni gold stater
920584 East_England Iceni gold stater
920589 East_England Iceni gold stater
920618 East_England Iceni gold stater
920977 East_England Iceni gold stater
noimage100 East_England Iceni gold stater
930315 East_England Iceni gold stater
930598 East_England Iceni gold stater
930737 East_England Iceni gold stater
930738 East_England Iceni gold stater
930969 East_England Iceni gold stater
940175 East_England Iceni gold stater
940185 East_England Iceni gold stater
940188 East_England Iceni gold stater
940212 East_England Iceni gold stater
940502 East_England Iceni gold stater
940929 East_England Iceni gold stater
940941 East_England Iceni gold stater
941020 East_England Iceni gold stater
941237 East_England Iceni gold stater
941415 East_England Iceni gold stater
941583 East_England Iceni gold stater
941594 East_England Iceni gold stater
950014 East_England Iceni gold stater
950351 East_England Iceni gold stater
950352 East_England Iceni gold stater
950353 East_England Iceni gold stater
950354 East_England Iceni gold stater
950355 East_England Iceni gold stater
950356 East_England Iceni gold stater
950357 East_England Iceni gold stater
950358 East_England Iceni gold stater
950359 East_England Iceni gold stater
950360 East_England Iceni gold stater
950361 East_England Iceni gold stater
950362 East_England Iceni gold stater
950363 East_England Iceni gold stater
950364 East_England Iceni gold stater
950365 East_England Iceni gold stater
950366 East_England Iceni gold stater
950367 East_England Iceni gold stater
950368 East_England Iceni gold stater
950369 East_England Iceni gold stater
950370 East_England Iceni gold stater
950371 East_England Iceni gold stater
950372 East_England Iceni gold stater
950373 East_England Iceni gold stater
950374 East_England Iceni gold stater
950375 East_England Iceni gold stater
950376 East_England Iceni gold stater
950377 East_England Iceni gold stater
950378 East_England Iceni gold stater
950379 East_England Iceni gold stater
950380 East_England Iceni gold stater
950381 East_England Iceni gold stater
950382 East_England Iceni gold stater
950383 East_England Iceni gold stater
950384 East_England Iceni gold stater
950385 East_England Iceni gold stater
950386 East_England Iceni gold stater
950387 East_England Iceni gold stater
950388 East_England Iceni gold stater
950389 East_England Iceni gold stater
950390 East_England Iceni gold stater
950391 East_England Iceni gold stater
950392 East_England Iceni gold stater
950393 East_England Iceni gold stater
950394 East_England Iceni gold stater
950395 East_England Iceni gold stater
950396 East_England Iceni gold stater
950397 East_England Iceni gold stater
950398 East_England Iceni gold stater
950399 East_England Iceni gold stater
950400 East_England Iceni gold stater
950401 East_England Iceni gold stater
950402 East_England Iceni gold stater
950403 East_England Iceni gold stater
950404 East_England Iceni gold stater
950405 East_England Iceni gold stater
950406 East_England Iceni gold stater
950525 East_England Iceni gold stater
950660 East_England Iceni gold stater
951012 East_England Iceni gold stater
951077 East_England Iceni gold stater
951452 East_England Iceni gold stater
952599 East_England Iceni gold stater
952646 East_England Iceni bronze stater
953158 East_England Iceni gold stater
953159 East_England Iceni gold stater
953160 East_England Iceni gold stater
953492 East_England Iceni gold stater
953512 East_England Iceni gold stater
953521 East_England Iceni gold stater
954006 East_England Iceni gold stater
961059 East_England Iceni gold stater
961063 East_England Iceni gold stater
961066 East_England Iceni gold stater
961623 East_England Iceni gold stater
961839 East_England Iceni gold stater
961840 East_England Iceni gold stater
961841 East_England Iceni gold stater
962898 East_England Iceni gold stater
962985 East_England Iceni gold stater
962990 East_England Iceni gold stater
963041 East_England Iceni gold stater
963042 East_England Iceni gold stater
noimage100 East_England Iceni gold stater
963482 East_England Iceni gold stater
963546 East_England Iceni gold stater
970001 East_England Iceni gold stater
970072 East_England Iceni gold stater
970073 East_England Iceni gold stater
970074 East_England Iceni gold stater
970075 East_England Iceni gold stater
970076 East_England Iceni gold stater
970077 East_England Iceni gold stater
970078 East_England Iceni gold stater
970079 East_England Iceni gold stater
970080 East_England Iceni gold stater
970081 East_England Iceni gold stater
970082 East_England Iceni gold stater
970083 East_England Iceni gold stater
970084 East_England Iceni gold stater
970085 East_England Iceni gold stater
970086 East_England Iceni gold stater
970087 East_England Iceni gold stater
970088 East_England Iceni gold stater
970089 East_England Iceni gold stater
970090 East_England Iceni gold stater
970091 East_England Iceni gold stater
970092 East_England Iceni gold stater
970093 East_England Iceni gold stater
970094 East_England Iceni gold stater
970095 East_England Iceni gold stater
970096 East_England Iceni gold stater
970097 East_England Iceni gold stater
970098 East_England Iceni gold stater
970099 East_England Iceni gold stater
970100 East_England Iceni gold stater
970101 East_England Iceni gold stater
970102 East_England Iceni gold stater
970103 East_England Iceni bronze stater
970104 East_England Iceni gold stater
970105 East_England Iceni gold stater
970106 East_England Iceni gold stater
970107 East_England Iceni gold stater
970108 East_England Iceni gold stater
970109 East_England Iceni gold stater
970110 East_England Iceni gold stater
970111 East_England Iceni gold stater
970112 East_England Iceni gold stater
970113 East_England Iceni gold stater
970114 East_England Iceni gold stater
970115 East_England Iceni gold stater
970116 East_England Iceni gold stater
970117 East_England Iceni gold stater
970118 East_England Iceni gold stater
970119 East_England Iceni gold stater
970120 East_England Iceni gold stater
970121 East_England Iceni gold stater
970122 East_England Iceni gold stater
970123 East_England Iceni gold stater
970124 East_England Iceni gold stater
970125 East_England Iceni gold stater
970126 East_England Iceni gold stater
970127 East_England Iceni gold stater
970128 East_England Iceni gold stater
970129 East_England Iceni gold stater
